End Date,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
07/31/2022,2022.0,7.0,Washington,Female,40-49 years,20.25,92.0,21.333333333333332,6.5,0.0,10.0
07/31/2022,2022.0,7.0,North Dakota,All Sexes,All Ages,27.0,575.0,32.0,13.0,0.0,46.0
07/31/2022,2022.0,7.0,Michigan,Male,30-39 years,21.0,131.0,26.0,0.0,0.0,39.0
07/31/2022,2022.0,7.0,Wisconsin,Male,65-74 years,15.0,531.0,20.0,0.0,0.0,32.0
07/31/2022,2022.0,7.0,Rhode Island,Male,65-74 years,41.5,117.0,42.5,0.0,0.0,10.0
07/31/2022,2022.0,7.0,South Carolina,All Sexes,85 years and over,68.0,1115.0,65.0,22.0,0.0,111.0
07/31/2022,2022.0,7.0,Arkansas,All Sexes,5-14 years,130.0,562.5,32.5,11.0,0.0,250.0
07/31/2022,2022.0,7.0,Virginia,All Sexes,1-4 years,192.0,10.0,0.0,0.0,2.5,389.0
07/31/2022,2022.0,7.0,United States,All Sexes,35-44 years,254.0,9556.0,342.0,73.0,5.0,528.0
07/31/2022,2022.0,7.0,Missouri,All Sexes,All Ages,286.0,5862.0,334.0,94.0,2.5,528.0
07/31/2022,2022.0,7.0,North Carolina,Male,40-49 years,190.66666666666669,236.0,267.2,62.66666666666667,0.0,11.0
07/31/2022,2022.0,7.0,Colorado,All Sexes,18-29 years,95.33333333333334,127.0,200.4,31.333333333333336,0.0,54.666666666666664
07/31/2022,2022.0,7.0,Idaho,All Sexes,35-44 years,0.0,47.0,133.60000000000002,0.0,0.0,98.33333333333333
07/31/2022,2022.0,7.0,Kansas,Female,55-64 years,34.75,106.0,66.80000000000001,0.0,0.0,142.0
07/31/2022,2022.0,7.0,Montana,Female,30-39 years,69.5,16.0,0.0,0.0,0.0,185.66666666666666
07/31/2022,2022.0,7.0,Ohio,Female,Under 1 year,104.25,36.0,95.0,28.5,0.0,229.33333333333331
07/31/2022,2022.0,7.0,North Carolina,All Sexes,75-84 years,139.0,2404.0,190.0,57.0,0.0,273.0
07/31/2022,2022.0,7.0,Massachusetts,All Sexes,30-39 years,69.5,133.0,160.0,28.5,0.0,220.0
07/31/2022,2022.0,7.0,Nebraska,All Sexes,40-49 years,0.0,55.0,130.0,0.0,0.0,167.0
07/31/2022,2022.0,7.0,Puerto Rico,Female,85 years and over,43.0,557.0,100.0,29.0,0.0,114.0
07/31/2022,2022.0,7.0,Vermont,Male,30-39 years,0.0,10.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Indiana,All Sexes,35-44 years,60.666666666666664,233.0,75.66666666666667,15.666666666666666,0.0,11.0
07/31/2022,2022.0,7.0,New Mexico,Male,40-49 years,121.33333333333333,73.0,151.33333333333334,31.333333333333332,0.0,186.5
07/31/2022,2022.0,7.0,Minnesota,All Sexes,All Ages,182.0,3995.0,227.0,47.0,0.0,362.0
07/31/2022,2022.0,7.0,Idaho,Female,Under 1 year,0.0,2715.333333333333,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Idaho,Male,Under 1 year,0.0,1435.6666666666665,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Maine,Female,75-84 years,79.0,156.0,11.0,25.333333333333332,0.0,13.0
07/31/2022,2022.0,7.0,South Dakota,All Sexes,65-74 years,158.0,142.0,10.0,50.666666666666664,0.0,18.0
07/31/2022,2022.0,7.0,Louisiana,All Sexes,All Ages,237.0,4295.0,204.0,76.0,0.0,368.0
07/31/2022,2022.0,7.0,Washington,Male,40-49 years,158.0,143.0,102.0,38.0,0.0,12.0
07/31/2022,2022.0,7.0,Mississippi,Female,40-49 years,79.0,52.0,0.0,0.0,0.0,6.0
07/31/2022,2022.0,7.0,Idaho,Female,5-14 years,0.0,262.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Michigan,All Sexes,45-54 years,11.0,472.0,19.0,5.0,0.0,27.0
07/31/2022,2022.0,7.0,Michigan,Female,75-84 years,39.0,1073.0,55.0,10.0,0.0,84.0
07/31/2022,2022.0,7.0,Kentucky,Female,45-54 years,26.0,124.0,36.66666666666667,6.666666666666666,0.0,56.0
07/31/2022,2022.0,7.0,North Dakota,Female,50-64 years,13.0,33.0,18.333333333333336,3.333333333333333,0.0,28.0
07/31/2022,2022.0,7.0,Oregon,Female,25-34 years,0.0,20.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Kansas,Male,35-44 years,0.0,50.0,0.0,0.0,0.0,9.0
07/31/2022,2022.0,7.0,New York,All Sexes,40-49 years,0.0,281.0,14.0,0.0,0.0,18.0
07/31/2022,2022.0,7.0,Idaho,Male,25-34 years,0.0,24.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Alabama,Male,25-34 years,0.0,90.0,10.666666666666666,0.0,0.0,18.333333333333332
07/31/2022,2022.0,7.0,Arkansas,Male,1-4 years,0.0,295.0,21.333333333333332,0.0,0.0,36.666666666666664
07/31/2022,2022.0,7.0,Louisiana,Male,75-84 years,39.0,500.0,32.0,16.0,0.0,55.0
07/31/2022,2022.0,7.0,Connecticut,All Sexes,18-29 years,24.5,33.0,23.0,0.0,0.0,38.0
07/31/2022,2022.0,7.0,Arizona,Female,55-64 years,10.0,302.0,14.0,0.0,0.0,21.0
07/31/2022,2022.0,7.0,Arizona,All Sexes,Under 1 year,0.0,29.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Wisconsin,All Sexes,15-24 years,6.5,41.0,0.0,0.0,0.0,17.0
07/31/2022,2022.0,7.0,Rhode Island,Male,All Ages,13.0,479.0,23.0,0.0,0.0,34.0
07/31/2022,2022.0,7.0,Rhode Island,Female,All Ages,10.0,423.0,19.0,0.0,0.0,25.0
07/31/2022,2022.0,7.0,Maryland,All Sexes,65-74 years,31.0,842.0,59.0,0.0,0.0,84.0
07/31/2022,2022.0,7.0,Hawaii,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,United States,Male,55-64 years,701.0,20539.0,1137.0,230.0,4.0,1611.0
07/31/2022,2022.0,7.0,Louisiana,Female,85 years and over,35.0,596.0,26.0,12.0,0.0,49.0
07/31/2022,2022.0,7.0,New Jersey,Male,Under 1 year,0.0,18.0,13.0,0.0,0.0,24.5
07/31/2022,2022.0,7.0,Hawaii,Female,0-17 years,0.0,231.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Kentucky,Female,65-74 years,26.0,444.0,40.0,0.0,0.0,58.0
07/31/2022,2022.0,7.0,Minnesota,All Sexes,30-39 years,13.0,125.0,26.666666666666664,0.0,0.0,38.66666666666667
07/31/2022,2022.0,7.0,Florida,Female,Under 1 year,0.0,61.0,13.333333333333332,0.0,0.0,19.333333333333336
07/31/2022,2022.0,7.0,New York City,Female,1-4 years,0.0,60.333333333333336,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Ohio,Female,1-4 years,0.0,59.666666666666664,0.0,0.0,0.0,4.25
07/31/2022,2022.0,7.0,West Virginia,Male,35-44 years,3.125,59.0,0.0,0.0,0.0,8.5
07/31/2022,2022.0,7.0,California,All Sexes,5-14 years,6.25,51.0,0.0,0.0,0.0,12.75
07/31/2022,2022.0,7.0,Texas,Female,35-44 years,9.375,270.0,10.0,0.0,0.0,17.0
07/31/2022,2022.0,7.0,Arizona,Male,5-14 years,12.5,241.5,0.0,0.0,0.0,16.0
07/31/2022,2022.0,7.0,Kansas,Female,65-74 years,15.625,213.0,10.0,0.0,0.0,15.0
07/31/2022,2022.0,7.0,Kentucky,All Sexes,0-17 years,18.75,52.0,14.0,0.0,0.0,18.5
07/31/2022,2022.0,7.0,New Jersey,Male,55-64 years,21.875,478.0,18.0,7.5,0.0,22.0
07/31/2022,2022.0,7.0,Arkansas,Male,75-84 years,25.0,385.0,37.0,15.0,0.0,47.0
07/31/2022,2022.0,7.0,Florida,All Sexes,55-64 years,96.0,2333.0,175.0,45.0,0.0,228.0
07/31/2022,2022.0,7.0,Delaware,Male,65-74 years,72.0,114.0,10.0,0.0,0.0,14.0
07/31/2022,2022.0,7.0,Oklahoma,Female,0-17 years,48.0,19.0,0.0,0.0,0.0,9.333333333333332
07/31/2022,2022.0,7.0,Delaware,Male,45-54 years,24.0,29.0,0.0,0.0,0.0,4.666666666666666
07/31/2022,2022.0,7.0,Montana,Female,Under 1 year,0.0,833.5,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Illinois,Female,85 years and over,74.0,1638.0,88.0,17.0,0.0,145.0
07/31/2022,2022.0,7.0,New Mexico,Male,50-64 years,14.0,181.0,13.0,11.333333333333332,0.0,19.0
07/31/2022,2022.0,7.0,Louisiana,Male,55-64 years,14.0,387.0,19.0,5.666666666666666,0.0,28.0
07/31/2022,2022.0,7.0,Wyoming,Female,0-17 years,0.0,429.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Hawaii,Female,25-34 years,0.0,471.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Louisiana,Female,75-84 years,33.0,513.0,24.0,11.0,0.0,47.0
07/31/2022,2022.0,7.0,New Hampshire,All Sexes,85 years and over,12.0,351.0,17.0,5.5,0.0,26.0
07/31/2022,2022.0,7.0,Michigan,All Sexes,25-34 years,12.0,166.0,16.0,0.0,0.0,22.666666666666668
07/31/2022,2022.0,7.0,New Hampshire,Female,55-64 years,12.0,39.0,15.0,0.0,0.0,19.333333333333332
07/31/2022,2022.0,7.0,Michigan,Male,45-54 years,12.0,311.0,14.0,8.25,0.0,16.0
07/31/2022,2022.0,7.0,Indiana,Female,55-64 years,12.0,304.0,33.0,16.5,0.0,38.0
07/31/2022,2022.0,7.0,Louisiana,Female,35-44 years,69.0,76.0,98.5,24.75,0.0,148.0
07/31/2022,2022.0,7.0,New York City,Female,All Ages,126.0,2217.0,164.0,33.0,0.0,258.0
07/31/2022,2022.0,7.0,Illinois,Female,40-49 years,91.33333333333334,120.0,0.0,0.0,0.0,192.66666666666669
07/31/2022,2022.0,7.0,Nebraska,Female,50-64 years,56.66666666666667,81.0,22.0,0.0,0.0,127.33333333333334
07/31/2022,2022.0,7.0,Connecticut,All Sexes,75-84 years,22.0,634.0,44.0,0.0,0.0,62.0
07/31/2022,2022.0,7.0,Oklahoma,Female,18-29 years,0.0,22.0,29.333333333333336,0.0,0.0,69.25
07/31/2022,2022.0,7.0,Montana,Female,25-34 years,13.666666666666666,29.5,14.666666666666668,0.0,0.0,76.5
07/31/2022,2022.0,7.0,Maryland,Female,30-39 years,27.333333333333332,37.0,0.0,0.0,0.0,83.75
07/31/2022,2022.0,7.0,New Jersey,Male,75-84 years,41.0,765.0,55.0,13.0,0.0,91.0
07/31/2022,2022.0,7.0,Pennsylvania,Female,85 years and over,103.0,2200.0,110.0,26.0,0.0,187.0
07/31/2022,2022.0,7.0,Utah,All Sexes,25-34 years,0.0,38.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Alabama,All Sexes,65-74 years,54.0,995.0,51.0,10.0,0.0,95.0
07/31/2022,2022.0,7.0,South Dakota,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Kentucky,All Sexes,55-64 years,28.0,637.0,54.0,13.0,0.0,69.0
07/31/2022,2022.0,7.0,Iowa,Female,50-64 years,19.5,121.0,32.5,211.66666666666666,0.0,44.5
07/31/2022,2022.0,7.0,Louisiana,All Sexes,45-54 years,11.0,306.0,11.0,410.3333333333333,0.0,20.0
07/31/2022,2022.0,7.0,Florida,All Sexes,All Ages,1455.0,19805.0,1610.0,609.0,18.0,2471.0
07/31/2022,2022.0,7.0,New York City,Female,5-14 years,0.0,10386.5,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Tennessee,Female,85 years and over,70.0,968.0,77.0,23.0,0.0,124.0
07/31/2022,2022.0,7.0,Missouri,All Sexes,Under 1 year,0.0,53.0,38.5,0.0,0.0,62.0
07/31/2022,2022.0,7.0,Arkansas,Male,Under 1 year,0.0,10.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Arkansas,Male,All Ages,70.0,1534.0,110.0,29.0,0.0,151.0
07/31/2022,2022.0,7.0,California,Female,18-29 years,35.0,129.0,55.0,0.0,0.0,75.5
07/31/2022,2022.0,7.0,Michigan,Male,5-14 years,0.0,15.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Montana,Female,40-49 years,0.0,12.0,27.5,0.0,0.0,38.0
07/31/2022,2022.0,7.0,Georgia,Female,65-74 years,34.0,812.0,55.0,13.0,0.0,76.0
07/31/2022,2022.0,7.0,New Mexico,Female,85 years and over,17.0,268.0,14.0,6.5,0.0,27.0
07/31/2022,2022.0,7.0,Connecticut,Female,15-24 years,0.0,889.0,42.0,0.0,0.0,80.0
07/31/2022,2022.0,7.0,Nebraska,All Sexes,All Ages,71.0,1510.0,70.0,11.0,0.0,133.0
07/31/2022,2022.0,7.0,Nevada,Male,30-39 years,0.0,53.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Utah,Female,All Ages,46.0,868.0,32.0,13.0,0.0,66.0
07/31/2022,2022.0,7.0,New York City,Male,85 years and over,46.0,511.0,50.0,6.5,0.0,87.0
07/31/2022,2022.0,7.0,Nebraska,All Sexes,5-14 years,0.0,276.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Vermont,Female,65-74 years,0.0,41.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Missouri,Male,18-29 years,0.0,108.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Mississippi,Female,1-4 years,0.0,129.66666666666666,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Colorado,Female,1-4 years,0.0,151.33333333333334,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Rhode Island,Female,85 years and over,190.0,173.0,324.5,55.5,0.0,461.5
07/31/2022,2022.0,7.0,New York,All Sexes,All Ages,380.0,8607.0,649.0,111.0,0.0,923.0
07/31/2022,2022.0,7.0,Kansas,Male,Under 1 year,0.0,11.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Kansas,Male,75-84 years,10.0,278.0,20.0,0.0,0.0,28.0
07/31/2022,2022.0,7.0,Kentucky,All Sexes,5-14 years,7.5,12.0,0.0,0.0,0.0,27.0
07/31/2022,2022.0,7.0,Idaho,Male,40-49 years,5.0,34.0,10.0,0.0,0.0,26.0
07/31/2022,2022.0,7.0,New York City,All Sexes,45-54 years,2.5,311.0,20.0,0.0,0.0,25.0
07/31/2022,2022.0,7.0,Rhode Island,All Sexes,0-17 years,0.0,209.5,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Florida,Female,25-34 years,56.5,108.0,106.5,27.0,0.0,137.0
07/31/2022,2022.0,7.0,West Virginia,All Sexes,All Ages,113.0,2122.0,213.0,54.0,0.0,274.0
07/31/2022,2022.0,7.0,Massachusetts,Female,85 years and over,38.0,1054.0,47.0,27.0,0.0,79.0
07/31/2022,2022.0,7.0,Minnesota,All Sexes,1-4 years,25.5,691.0,0.0,0.0,0.0,56.0
07/31/2022,2022.0,7.0,Utah,All Sexes,65-74 years,13.0,328.0,24.0,0.0,0.0,33.0
07/31/2022,2022.0,7.0,Missouri,All Sexes,40-49 years,6.5,230.0,10.0,0.0,0.0,15.0
07/31/2022,2022.0,7.0,Nevada,Female,5-14 years,0.0,629.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Pennsylvania,Male,50-64 years,23.0,1028.0,53.0,0.0,0.0,71.0
07/31/2022,2022.0,7.0,Maine,Female,35-44 years,15.333333333333332,13.0,34.0,0.0,0.0,45.5
07/31/2022,2022.0,7.0,Arkansas,Male,55-64 years,7.666666666666666,234.0,15.0,0.0,0.0,20.0
07/31/2022,2022.0,7.0,Delaware,All Sexes,15-24 years,0.0,341.5,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Idaho,All Sexes,85 years and over,28.0,449.0,18.0,0.0,0.0,39.0
07/31/2022,2022.0,7.0,Connecticut,Male,1-4 years,0.0,260.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Delaware,Male,55-64 years,4464.333333333333,71.0,9.5,1524.0,0.0,11.5
07/31/2022,2022.0,7.0,Kansas,All Sexes,55-64 years,8928.666666666666,272.0,19.0,3048.0,0.0,23.0
07/31/2022,2022.0,7.0,United States,All Sexes,All Ages,13393.0,260978.0,16405.0,4572.0,109.0,25315.0
07/31/2022,2022.0,7.0,Iowa,Female,40-49 years,8928.666666666668,27.0,13124.0,0.0,0.0,20252.0
07/31/2022,2022.0,7.0,Montana,All Sexes,30-39 years,4464.333333333334,41.0,9843.0,0.0,0.0,15189.0
07/31/2022,2022.0,7.0,South Dakota,All Sexes,Under 1 year,0.0,46.0,6562.0,0.0,0.0,10126.0
07/31/2022,2022.0,7.0,Pennsylvania,Female,18-29 years,0.0,51.0,3281.0,0.0,0.0,5063.0
07/31/2022,2022.0,7.0,West Virginia,All Sexes,Under 1 year,0.0,14.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Pennsylvania,All Sexes,65-74 years,75.0,2247.0,122.0,30.0,0.0,167.0
07/31/2022,2022.0,7.0,Maryland,Male,1-4 years,0.0,1375.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Louisiana,Male,50-64 years,18.0,503.0,21.0,15.666666666666666,0.0,33.0
07/31/2022,2022.0,7.0,Utah,All Sexes,50-64 years,12.0,256.0,16.0,31.333333333333332,0.0,23.0
07/31/2022,2022.0,7.0,Maryland,All Sexes,All Ages,190.0,4219.0,256.0,47.0,0.0,399.0
07/31/2022,2022.0,7.0,New York,Female,85 years and over,106.0,1833.0,135.0,25.0,12.0,218.0
07/31/2022,2022.0,7.0,Illinois,Female,55-64 years,15.0,425.0,33.0,843.0,24.0,42.0
07/31/2022,2022.0,7.0,United States,All Sexes,85 years and over,5107.0,73249.0,4935.0,1661.0,36.0,8408.0
07/31/2022,2022.0,7.0,Nebraska,All Sexes,0-17 years,0.0,23.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Georgia,Female,35-44 years,0.0,140.0,0.0,0.0,0.0,15.0
07/31/2022,2022.0,7.0,New Jersey,Female,5-14 years,0.0,84.5,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,New Jersey,All Sexes,Under 1 year,0.0,29.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Arkansas,Female,1-4 years,0.0,488.5,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Puerto Rico,All Sexes,85 years and over,75.0,948.0,166.0,54.0,0.0,187.0
07/31/2022,2022.0,7.0,Illinois,All Sexes,85 years and over,148.0,2735.0,174.0,46.0,0.0,276.0
07/31/2022,2022.0,7.0,New York City,All Sexes,1-4 years,0.0,1380.0,0.0,0.0,0.0,0.0
07/31/2022,2022.0,7.0,Nevada,Male,15-24 years,0.0,25.0,14.0,0.0,0.0,20.333333333333332
08/31/2022,2022.0,8.0,Massachusetts,All Sexes,0-17 years,14.5,45.0,28.0,0.0,0.0,40.666666666666664
08/31/2022,2022.0,8.0,Alabama,All Sexes,55-64 years,29.0,649.0,42.0,10.0,0.0,61.0
08/31/2022,2022.0,8.0,Maine,Female,15-24 years,0.0,7119.5,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,California,Male,All Ages,744.0,13590.0,996.0,275.0,0.0,1467.0
08/31/2022,2022.0,8.0,Minnesota,Female,All Ages,102.0,1939.0,101.0,22.0,0.0,181.0
08/31/2022,2022.0,8.0,Wisconsin,All Sexes,40-49 years,67.5,176.0,79.5,17.5,0.0,129.5
08/31/2022,2022.0,8.0,Tennessee,Male,50-64 years,33.0,759.0,58.0,13.0,0.0,78.0
08/31/2022,2022.0,8.0,Iowa,All Sexes,Under 1 year,0.0,14.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Vermont,All Sexes,75-84 years,0.0,118.0,0.0,0.0,0.0,13.0
08/31/2022,2022.0,8.0,Alaska,All Sexes,Under 1 year,0.0,108.33333333333333,0.0,0.0,0.0,6.5
08/31/2022,2022.0,8.0,Utah,Male,5-14 years,0.0,98.66666666666667,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Iowa,All Sexes,40-49 years,13.5,89.0,0.0,0.0,0.0,24.5
08/31/2022,2022.0,8.0,Mississippi,Female,75-84 years,27.0,352.0,29.0,0.0,0.0,49.0
08/31/2022,2022.0,8.0,Washington,Female,30-39 years,13.5,58.0,14.5,0.0,0.0,24.5
08/31/2022,2022.0,8.0,Florida,All Sexes,5-14 years,0.0,29.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,District of Columbia,Female,75-84 years,0.0,51.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Puerto Rico,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Utah,All Sexes,35-44 years,0.0,91.0,33.0,0.0,0.0,54.666666666666664
08/31/2022,2022.0,8.0,District of Columbia,All Sexes,40-49 years,0.0,27.0,66.0,0.0,0.0,109.33333333333333
08/31/2022,2022.0,8.0,Illinois,Female,85 years and over,101.0,1697.0,99.0,36.0,0.0,164.0
08/31/2022,2022.0,8.0,South Dakota,Female,18-29 years,0.0,1482.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Connecticut,Female,All Ages,64.0,1267.0,67.0,15.0,0.0,116.0
08/31/2022,2022.0,8.0,Hawaii,Male,Under 1 year,0.0,645.5,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Oklahoma,Female,30-39 years,0.0,24.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Indiana,All Sexes,45-54 years,19.0,345.0,11.0,0.0,0.0,28.0
08/31/2022,2022.0,8.0,Kansas,Female,15-24 years,0.0,179.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,North Carolina,Female,1-4 years,0.0,13.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Vermont,Female,75-84 years,20.5,58.0,13.0,0.0,0.0,27.0
08/31/2022,2022.0,8.0,South Carolina,Male,85 years and over,41.0,422.0,26.0,13.0,0.0,54.0
08/31/2022,2022.0,8.0,New York City,Male,50-64 years,13.0,522.0,29.0,6.5,0.0,36.0
08/31/2022,2022.0,8.0,Massachusetts,Male,0-17 years,0.0,30.0,63.5,0.0,0.0,80.0
08/31/2022,2022.0,8.0,Utah,All Sexes,All Ages,58.0,1767.0,98.0,32.0,0.0,124.0
08/31/2022,2022.0,8.0,Louisiana,All Sexes,50-64 years,23.0,775.0,32.0,21.5,0.0,48.0
08/31/2022,2022.0,8.0,Montana,Male,All Ages,24.0,513.0,31.0,11.0,0.0,44.0
08/31/2022,2022.0,8.0,Missouri,Female,5-14 years,0.0,303.5,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,South Carolina,All Sexes,18-29 years,0.0,94.0,9.0,0.0,0.0,15.333333333333334
08/31/2022,2022.0,8.0,Utah,Female,25-34 years,0.0,19.0,18.0,0.0,0.0,30.666666666666668
08/31/2022,2022.0,8.0,Alabama,Female,65-74 years,23.0,433.0,27.0,0.0,0.0,46.0
08/31/2022,2022.0,8.0,Minnesota,All Sexes,40-49 years,15.333333333333332,130.0,18.5,0.0,0.0,30.5
08/31/2022,2022.0,8.0,West Virginia,Female,55-64 years,7.666666666666666,115.0,10.0,0.0,0.0,15.0
08/31/2022,2022.0,8.0,Wyoming,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Ohio,Female,35-44 years,22.0,151.0,38.0,13.5,0.0,11.0
08/31/2022,2022.0,8.0,Washington,All Sexes,65-74 years,44.0,1126.0,76.0,27.0,0.0,93.0
08/31/2022,2022.0,8.0,Maryland,Female,35-44 years,58.0,59.0,74.0,25.0,0.0,107.0
08/31/2022,2022.0,8.0,Ohio,Male,65-74 years,72.0,1232.0,72.0,23.0,0.0,121.0
08/31/2022,2022.0,8.0,Puerto Rico,All Sexes,0-17 years,0.0,24.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,New York,All Sexes,40-49 years,6.5,320.0,11.0,0.0,0.0,18.0
08/31/2022,2022.0,8.0,Nevada,Female,75-84 years,13.0,331.0,22.0,6.333333333333333,0.0,27.0
08/31/2022,2022.0,8.0,Massachusetts,Male,65-74 years,20.0,524.0,27.0,12.666666666666666,0.0,38.0
08/31/2022,2022.0,8.0,Washington,Female,85 years and over,50.0,923.0,53.0,19.0,0.0,84.0
08/31/2022,2022.0,8.0,New Mexico,All Sexes,55-64 years,25.0,240.0,13.0,9.5,0.0,21.0
08/31/2022,2022.0,8.0,Wyoming,All Sexes,0-17 years,0.0,347.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Tennessee,All Sexes,45-54 years,21.0,454.0,26.0,0.0,0.0,40.0
08/31/2022,2022.0,8.0,Maryland,Female,18-29 years,0.0,24.0,20.5,0.0,0.0,30.5
08/31/2022,2022.0,8.0,Arkansas,All Sexes,45-54 years,10.0,192.0,15.0,0.0,0.0,21.0
08/31/2022,2022.0,8.0,New York City,Male,18-29 years,5.0,51.0,0.0,0.0,0.0,10.5
08/31/2022,2022.0,8.0,Illinois,Female,1-4 years,0.0,59.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,West Virginia,All Sexes,30-39 years,13.0,67.0,23.5,0.0,0.0,32.0
08/31/2022,2022.0,8.0,Tennessee,Male,55-64 years,26.0,593.0,47.0,5.25,0.0,64.0
08/31/2022,2022.0,8.0,New Mexico,Male,75-84 years,11.0,233.0,22.0,10.5,0.0,25.0
08/31/2022,2022.0,8.0,Pennsylvania,All Sexes,25-34 years,29.5,241.0,52.0,15.75,0.0,67.5
08/31/2022,2022.0,8.0,Florida,Female,55-64 years,48.0,910.0,82.0,21.0,0.0,110.0
08/31/2022,2022.0,8.0,Virginia,Female,55-64 years,12.0,325.0,16.0,15.75,0.0,24.0
08/31/2022,2022.0,8.0,Kentucky,Female,35-44 years,12.0,73.0,24.5,10.5,0.0,33.5
08/31/2022,2022.0,8.0,Michigan,Male,55-64 years,12.0,665.0,33.0,5.25,0.0,43.0
08/31/2022,2022.0,8.0,Hawaii,Male,18-29 years,0.0,348.5,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,South Carolina,Male,0-17 years,0.0,32.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Colorado,Male,25-34 years,0.0,89.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Kansas,Female,1-4 years,0.0,97.0,0.0,0.0,0.0,0.0
08/31/2022,2022.0,8.0,Alabama,Male,30-39 years,45.5,105.0,38.0,15.0,0.0,68.5
08/31/2022,2022.0,8.0,Kentucky,All Sexes,85 years and over,91.0,946.0,76.0,30.0,0.0,137.0
08/31/2022,2022.0,8.0,Georgia,All Sexes,45-54 years,23.0,510.0,17.0,22.5,0.0,37.0
08/31/2022,2022.0,8.0,Puerto Rico,Male,30-39 years,15.333333333333332,62.0,13.6,15.0,0.0,29.6
08/31/2022,2022.0,8.0,Iowa,All Sexes,18-29 years,7.666666666666666,41.0,10.2,7.5,0.0,22.2
08/31/2022,2022.0,8.0,West Virginia,Female,45-54 years,0.0,43.0,6.800000000000001,0.0,0.0,14.799999999999997
08/31/2022,2022.0,8.0,Utah,Male,40-49 years,0.0,60.0,3.4000000000000004,0.0,0.0,7.399999999999999
